city,latitude,longitude,dateTime,month_num,year,aqi_chn_mep,aqi_ind_cpcb,aqi_kor_airkorea,aqi_tha_pcd,aqi_uaqi,region_code,category,dominantPollutant,co,nh3,nmhc,no,no2,o3,pm10,pm25,so2,has_any_aqi,n_pollutants_present,clim_avg_rel_humidity_pct,clim_daily_mean_c,clim_mean_daily_max_c,clim_mean_daily_min_c,clim_mean_monthly_sunshine_hours,clim_record_high_c,clim_record_low_c,_merge,citycat_admin_name,citycat_capital,citycat_population,_merge_citycat
"Shanghai, China",31.2304,121.4737,2025-11-30 16:00:00+00:00,11,2025,84.0,,,,29.0,cn,Low air quality,pm25,1141.7,,,,67.69,4.27,128.6,78.28,3.96,True,6,71.0,14.3,17.8,11.4,131.1,28.5,4.2,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-11-30 17:00:00+00:00,11,2025,84.0,,,,28.0,cn,Low air quality,pm25,1156.44,,,,38.12,2.22,141.41,83.71,4.04,True,6,71.0,14.3,17.8,11.4,131.1,28.5,4.2,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-11-30 18:00:00+00:00,11,2025,84.0,,,,27.0,cn,Low air quality,pm25,1266.22,,,,37.17,2.02,150.08,87.14,4.1,True,6,71.0,14.3,17.8,11.4,131.1,28.5,4.2,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-11-30 19:00:00+00:00,11,2025,84.0,,,,26.0,cn,Low air quality,pm25,1327.43,,,,37.14,1.65,153.76,88.25,3.92,True,6,71.0,14.3,17.8,11.4,131.1,28.5,4.2,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-11-30 20:00:00+00:00,11,2025,84.0,,,,25.0,cn,Low air quality,pm25,1146.61,,,,36.41,1.82,153.37,92.24,4.38,True,6,71.0,14.3,17.8,11.4,131.1,28.5,4.2,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-11-30 21:00:00+00:00,11,2025,83.0,,,,25.0,cn,Low air quality,pm25,1113.47,,,,34.02,2.09,153.56,93.11,5.45,True,6,71.0,14.3,17.8,11.4,131.1,28.5,4.2,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-11-30 22:00:00+00:00,11,2025,85.0,,,,24.0,cn,Low air quality,pm25,1100.81,,,,35.32,2.56,153.99,94.74,5.51,True,6,71.0,14.3,17.8,11.4,131.1,28.5,4.2,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-11-30 23:00:00+00:00,11,2025,88.0,,,,24.0,cn,Low air quality,pm25,1081.73,,,,40.52,4.52,153.99,95.04,5.49,True,6,71.0,14.3,17.8,11.4,131.1,28.5,4.2,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-12-01 00:00:00+00:00,12,2025,90.0,,,,24.0,cn,Low air quality,pm25,1054.34,,,,25.79,13.05,160.07,95.71,4.98,True,6,69.0,7.9,11.3,5.3,127.4,23.4,8.5,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-12-01 01:00:00+00:00,12,2025,94.0,,,,20.0,cn,Low air quality,pm25,1041.83,,,,20.54,17.52,174.45,106.93,4.75,True,6,69.0,7.9,11.3,5.3,127.4,23.4,8.5,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-12-01 02:00:00+00:00,12,2025,96.0,,,,22.0,cn,Low air quality,pm25,1035.25,,,,22.32,18.45,166.71,100.38,4.67,True,6,69.0,7.9,11.3,5.3,127.4,23.4,8.5,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-12-01 03:00:00+00:00,12,2025,98.0,,,,26.0,cn,Low air quality,pm25,1067.0,,,,17.99,27.64,161.58,89.67,3.91,True,6,69.0,7.9,11.3,5.3,127.4,23.4,8.5,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-12-01 04:00:00+00:00,12,2025,100.0,,,,23.0,cn,Low air quality,pm10,738.18,,,,16.84,38.11,179.16,94.09,4.02,True,6,69.0,7.9,11.3,5.3,127.4,23.4,8.5,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-12-01 05:00:00+00:00,12,2025,101.0,,,,25.0,cn,Low air quality,pm25,802.44,,,,14.03,40.7,146.91,93.27,3.87,True,6,69.0,7.9,11.3,5.3,127.4,23.4,8.5,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-12-01 06:00:00+00:00,12,2025,101.0,,,,31.0,cn,Low air quality,pm25,709.19,,,,12.1,46.74,130.53,71.15,3.73,True,6,69.0,7.9,11.3,5.3,127.4,23.4,8.5,both,Shanghai,admin,24073000.0,both
"Shanghai, China",31.2304,121.4737,2025-12-01 07:00:00+00:00,12,2025,102.0,,,,34.0,cn,Low air quality,pm10,709.19,,,,11.83,50.03,122.86,62.47,3.73,True,6,69.0,7.9,11.3,5.3,127.4,23.4,8.5,both,Shanghai,admin,24073000.0,both
